CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ABRIL 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ABRIL 2025,MONTO DE EXISTENCIAS ABRIL EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA  MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MAYO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MAYO 2025,MONTO DE EXISTENCIAS MAYO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JUNIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JUNIO 2025,MONTO DE EXISTENCIAS EN JUNIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
102013401,"NOREPINEFRINA BITARTRATO (sal), equivalente a NOREPINEFRINA (base) 1mg/ml, soluci¢n, I.V.",0.79 ,"78,982",0,2900,"81,882 ","64,686.78 ","59,298",0,0,"59,298","46,845.42","56,798",0,0,"56,798","44,870.42",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013601,"BENCILPENICILINA BENZAT÷NICA 2,400,000UI, polvo liofilizado, I.M.",0.94 ,0,0,0,0 ,0.00 ,"8,580",952,760,"10,292","9,674.48","8,520",777,760,"10,057","9,453.58",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013701,"ANTAGONISTAS DE RECEPTORES 5-HT3: ONDANSETR‡N CLORHIDRATO 2mg/ml, soluci¢n, I.V., o TROPISETR‡N 1mg/ml, soluci¢n,I.V., o GRANISETR‡N 1mg/ml, soluci¢n, I.V.",0.51 ,"1,080",3564,60,"4,704 ","2,394.34 ",60,"6,054",0,"6,114","3,112.03",60,3768,402,"4,230","2,153.07",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013801,"OLIGOELEMENTOS o ELEMENTOS TRAZAS PARA PEDIATR÷A CON ZINC, COBRE, MANGANESO, soluci¢n, I.V.",2.60 ,240,0,0,240 ,624.00 ,240,0,0,240,624.00,240,0,0,240,624.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013901,"ATRACURIO BESILATO 10mg/ml, soluci¢n, I.V.",1.00 ,"40,791",0,1276,"42,067 ","42,067.00 ","57,491",900,997,"59,388","59,388.00","57,491",700,847,"59,038","59,038.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014001,"BENCILPENICILINA S‡DICA 1,000,000UI, polvo liofilizado, I.V.",0.58 ,0,190,480,670 ,388.60 ,0,190,230,420,243.60,0,190,230,420,243.60,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014101,"BENCILPENICILINA PROCA÷NICA 600,000 ? 800,000UI, con o sin BENCILPENICILINA cristalina S‡DICA o POTµSICA, polvo liofilizado, I.M.",0.30 ,"5,024",0,0,"5,024 ","1,507.20 ",24,0,0,24,7.20,24,0,0,24,7.20,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014501,"VASOPRESINA ACUOSA 10U/0.5ml, soluci¢n, S.C., I.M., I.V.",4.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014901,"POTASIO CLORURO 2mEq/ml, soluci¢n, I.V.",0.44 ,"55,837",0,3478,"59,315 ","26,098.60 ","36,835",100,0,"36,935","16,251.40","31,635",0,0,"31,635","13,919.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102016401,"NEOSTIGMINA METILSULFATO 0.5mg/ml, soluci¢n, I.M., I.V., S.C.",1.31 ,"11,780",0,2000,"13,780 ","18,051.80 ","7,380",597,"1,460","9,437","12,362.47","7,380",247,1460,"9,087","11,903.97",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102017101,"METILPREDNISOLONA ACETATO o TRIAMCINOLONA ACETONIDO o DIACETATO: 40mg/ml, soluci¢n o suspensi¢n Intramuscular; Intraarticular, Tejidos Blandos e Intralesional.",2.26 ,"69,665",0,12240,"81,905 ","185,105.30 ","58,490","2,060","9,810","70,360","159,013.60","58,247",0,9810,"68,057","153,808.82",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102017401,"SODIO CLORURO, al 0.9%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 500ml.",0.64 ,"81,887",0,0,"81,887 ","52,407.68 ","9,822",432,0,"10,254","6,562.56","9,822",0,0,"9,822","6,286.08",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102017602,"SODIO CLORURO, al 0.9%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 1,000ml.",0.83 ,"34,252",0,0,"34,252 ","28,429.16 ","59,226","1,264",0,"60,490","50,206.70","35,502",652,0,"36,154","30,007.82",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102018101,"SODIO BICARBONATO 7.5%, soluci¢n hipert¢nica, I.V.",1.75 ,"3,036",4718,3392,"11,146 ","19,505.50 ","8,209","4,693","3,092","15,994","27,989.50","8,209",4633,3092,"15,934","27,884.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102019001,"SODIO CLORURO 20-25%, soluci¢n hipert¢nica, I.V.",15.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102019101,"HIDROCORTISONA SUCCINATO S‡DICO 50mg/ml, polvo liofilizado, I.M., I.V.",1.07 ,3,3980,10100,"14,083 ","15,054.73 ",26,"2,695","8,025","10,746","11,487.47",18,1970,8025,"10,013","10,703.90",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102020101,"OXITOCINA SINTêTICA 5-10UI/ml, soluci¢n, I.V.",0.14 ,"261,867",0,1795,"263,662 ","36,649.02 ","224,777","3,000",0,"227,777","31,661.00","223,977",2400,0,"226,377","31,466.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102022701,"CIANOCOBALAMINA 1,000mcg/ml, soluci¢n, I.M.",0.16 ,"2,244",0,2000,"4,244 ",670.55 ,"23,809",0,0,"23,809","3,761.82","18,809",0,0,"18,809","2,971.82",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102023801,"AMPICILINA S‡DICA 1g, polvo liofilizado, I.M., I.V.",0.18 ,"62,830",8750,15245,"86,825 ","15,541.68 ","50,325","8,050","11,495","69,870","12,506.73","49,225",7450,11390,"68,065","12,183.64",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102023901,"BIPERIDENO LACTATO 5mg/ml, soluci¢n, I.M., I.V.",2.03 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102025001,"VINBLASTINA SULFATO 10mg, polvo liofilizado, I.V.",38.93 ,241,0,0,241 ,"9,382.13 ",221,0,0,221,"8,603.53",221,0,0,221,"8,603.53",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102026001,"CITARABINA 100mg, polvo liofilizado, I.V.",7.66 ,28,0,120,148 ,"1,133.68 ",0,0,0,0,0.00,"2,232",0,0,"2,232","17,097.12",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102026801,"LIGNOCA÷NA (LIDOCA÷NA) 2%, con preservativo, soluci¢n, I.M., I.V.",1.19 ,"18,274",0,1040,"19,314 ","22,964.35 ","1,176",0,"7,026","8,202","9,752.18","1,176",0,5226,"6,402","7,611.98",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102027801,"MEDROXIPROGESTERONA, larga acci¢n, 150mg/ml, soluci¢n, I.M.",2.96 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102030701,"FENTANILO 0.05mg/ml, I.M., I.V.",0.50 ,"52,653",27250,5000,"84,903 ","42,366.60 ","3,101","14,570","2,990","20,661","10,309.84","69,903",13570,11940,"95,413","47,611.09",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102031702,"FUROSEMIDA 10mg/ml, soluci¢n,  I.M., I.V.",0.11 ,"23,191",1127,7670,"31,988 ","3,518.68 ",0,0,"6,315","6,315",694.65,"20,900",13725,6315,"40,940","4,503.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102032401,"ATROPINA SULFATO 1mg/ml, soluci¢n,  S.C., I.M., I.V.",0.52 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102033301,"GENTAMICINA SULFATO 40mg/ml, soluci¢n, I.M., I.V.",0.17 ,"3,658",4553,6904,"15,115 ","2,569.55 ",184,"4,111","6,050","10,345","1,758.65",337,4101,6050,"10,488","1,782.96",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102037201,"KETAMINA 50mg/ml, soluci¢n, I.M., I.V.",3.14 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102037401,"CICLOFOSFAMIDA 500mg?1g,  polvo liofilizado, I.V.",8.88 ,"1,565",20,216,"1,801 ","15,992.88 ",549,35,216,800,"7,104.00",549,35,216,800,"7,104.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102037601,"MANITOL 20%, soluci¢n para Infusi¢n Intravenosa, con equipo adaptable desechable I.V., (con filtro).",0.75 ,"1,021",170,237,"1,428 ","1,071.00 ",0,158,284,442,331.50,0,158,284,442,331.50,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102040101,"HALOPERIDOL 5mg/ml, soluci¢n, I.M.",0.76 ,1,84,0,85 ,64.43 ,15,472,0,487,369.15,15,362,0,377,285.77,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102040801,"NITROPRUSIATO S‡DICO 50mg, polvo liofilizado o soluci¢n, I.V.",32.90 ,33,0,0,33 ,"1,085.70 ",373,0,5,378,"12,436.20",343,0,0,343,"11,284.70",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102041301,"HIDRALAZINA CLORHIDRATO 20mg/ml, polvo o soluci¢n, I.M., I.V.",8.63 ,"5,200",0,457,"5,657 ","48,819.91 ","4,031",0,0,"4,031","34,787.53","1,591",0,0,"1,591","13,730.33",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102041901,"OXACILINA S‡DICA 1g, polvo liofilizado, I.V.",0.21 ,"2,230",0,12200,"14,430 ","3,030.30 ","58,228",0,"3,700","61,928","13,004.88","47,428",0,3700,"51,128","10,736.88",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102042601,"DACARBAZINA CITRATO  200mg, polvo liofilizado, I.V.",6.77 ,"2,372",0,20,"2,392 ","16,193.84 ","2,262",0,0,"2,262","15,313.74","2,232",0,0,"2,232","15,110.64",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102043901,"AMIKACINA SULFATO 250 MG/ML, soluci¢n, I.M., I.V.",1.60 ,"4,634",1775,982,"7,391 ","11,825.60 ","1,230","2,269",590,"4,089","6,542.40","1,230",2244,590,"4,064","6,502.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102044201,"BUPIVACA÷NA CLORHIDRATO 0.5%, soluci¢n, V°a Parenteral.",1.55 ,325,155,0,480 ,744.00 ,"1,700",0,0,"1,700","2,635.00","1,250",0,0,"1,250","1,937.50",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102044501,"DICLOFENACO S‡DICO 25mg/ml, soluci¢n, I.M. o I.M./I.V.",0.08 ,"7,510",670,0,"8,180 ",654.40 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045001,"AMINOµCIDOS CRISTALINOS al 10%, soluci¢n, 500ml, I.V.",5.88 ,"5,120",759,1180,"7,059 ","41,506.92 ","5,120",589,980,"6,689","39,331.32","1,847",0,222,"2,069","12,165.72",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045101,"DOPAMINA CLORHIDRATO 4050mg/ml, soluci¢n, I.V.",1.25 ,"2,770",40,252,"3,062 ","3,827.50 ","1,847",0,222,"2,069","2,586.25","1,847",0,222,"2,069","2,586.25",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045401,"VERAPAMILO CLORHIDRATO 5mg, soluci¢n, I.V.",3.54 ,"2,358",298,115,"2,771 ","9,809.34 ","1,913",54,0,"1,967","6,963.18","1,713",36,0,"1,749","6,191.46",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045801,"MITOMICINA 5mg, polvo liofilizado, I.V.",20.76 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045901,"CARMUSTINA 100mg, polvo liofilizado, I.V.",400.00 ,24,0,0,24 ,"9,600.00 ",1,0,0,1,400.00,1,0,0,1,400.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102047001,"DIPIRONA CON SALES MAGNêSICAS 2g/5ml, soluci¢n, I.M., I.V.",0.54 ,"57,510",12820,12840,"83,170 ","44,911.80 ","84,263","4,350","11,500","100,113","54,061.02","58,666",0,11500,"70,166","37,889.64",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102047601,"FENITO÷NA S‡DICA 50mg/ml, soluci¢n, I.V.",0.02 ,"2,515",2710,3686,"8,911 ",178.22 ,444,"2,170",0,"2,614",52.28,490,2170,0,"2,660",53.20,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048101,"AMINOFILINA 25mg/ml, soluci¢n, I.V.",0.40 ,"4,366",108,0,"4,474 ","1,789.60 ","3,666",108,0,"3,774","1,509.60","3,666",108,0,"3,774","1,509.60",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048201,"ADRENALINA CLORURO (EPINEFRINA) 1:1,000, 1mg/ml, soluci¢n, 1ml, S.C. I.M. I.V.",0.45 ,"14,917",25,1972,"16,914 ","7,611.30 ","6,983",773,0,"7,756","3,490.20","4,983",610,0,"5,593","2,516.85",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048301,"ISOPROTERENOL 0.2mg/ml, soluci¢n, I.V.",22.00 ,33,0,0,33 ,726.00 ,18,0,0,18,396.00,18,0,0,18,396.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048601,"PROPRANOLOL CLORHIDRATO 1mg/ml, soluci¢n, I.V.",10.97 ,290,80,250,620 ,"6,801.40 ",0,80,150,230,"2,523.10",0,80,150,230,"2,523.10",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048801,"ACETILCOLINA CLORURO 1:100 o CARBACOL 0.01%, soluci¢n estÇril, V°a Oft†lmica.",28.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102049301,"DIGOXINA 0.25mg/ml, soluci¢n, I.V.",3.59 ,"1,996",549,0,"2,545 ","9,136.55 ",466,370,0,836,"3,001.24",462,318,0,780,"2,800.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102051901,"ALBÈMINA HUMANA POBRE EN SODIO 10g/50ml (20%) ¢ 12.5g/50ml (25%), soluci¢n,  I.V.",23.00 ,"30,299",20,5483,"35,802 ","823,446.00 ","13,215","4,700","2,008","19,923","458,229.00","13,215",3440,1900,"18,555","426,765.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102052401,"DIMENHIDRINATO 10mg/ml, soluci¢n, I.V.",1.42 ,700,980,2350,"4,030 ","5,722.60 ",150,0,0,150,213.00,50,0,0,50,71.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102052601,"FITOMENADIONA (VITAMINA K) 10mg/ml, soluci¢n, I.M., I.V.",0.98 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053001,"AMINOCAPR‡ICO µCIDO 250mg/ml, soluci¢n, I.V.",35.00 ,"1,160",10,0,"1,170 ","40,950.00 ","1,440",10,0,"1,450","50,750.00","1,440",10,0,"1,450","50,750.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053201,"HEPARINA S‡DICA 5,000UI/ml, soluci¢n, I.V., S.C.",3.07 ,"13,800",0,2300,"16,100 ","49,427.00 ","105,284","9,500","9,790","124,574","382,442.18","99,284",5000,7000,"111,284","341,641.88",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053501,"PROTAMINA CLORHIDRATO o SULFATO 10mg/ml ¢ 1,000U/ml, soluci¢n, I.V.",9.52 ,"4,125",5,0,"4,130 ","39,317.60 ","3,715",0,0,"3,715","35,366.80","3,715",0,0,"3,715","35,366.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102053901,"METOTREXATE 25mg/ml, soluci¢n isot¢nica parenteral libre de preservativos, I.M., I.T., I.V.",5.71 ,"2,989",0,30,"3,019 ","17,250.57 ","2,644",40,0,"2,684","15,336.38","2,534",0,0,"2,534","14,479.28",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102054301,"VINCRISTINA SULFATO 1mg, polvo liofilizado o soluci¢n, I.V.",11.34 ,"2,666",0,440,"3,106 ","35,222.04 ","2,596",0,400,"2,996","33,974.64","2,596",0,400,"2,996","33,974.64",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102055301,"ANFOTERICINA B 50mg, polvo liofilizado, I.V.",5.19 ,231,70,60,361 ,"1,873.59 ",0,50,0,50,259.50,0,50,0,50,259.50,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102055501,"CEFALOTINA S‡DICA 1g, polvo liofilizado, I.V.",0.69 ,"141,220",190,4220,"145,630 ","100,484.70 ","85,040","8,400","1,020","94,460","65,177.40","80,040",6350,1020,"87,410","60,312.90",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102059001,"SUERO ANTIOF÷DICO, POLIVALENTE, (QUE INCLUYE ANTI-B  ASPER/ATROX), CON ANTILAQUêSICO, soluci¢n, vial, 10ml, I.V.",41.48 ,"3,320",100,365,"3,785 ","157,001.80 ","2,810",30,605,"3,445","142,898.60","2,810",10,605,"3,425","142,069.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102059401,"DIAZEPAM 5mg/ml, soluci¢n, I.M., I.V.",1.42 ,"2,822",540,615,"3,977 ","5,647.34 ","2,614",215,730,"3,559","5,053.78","2,221",0,730,"2,951","4,190.42",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102059601,"SUXAMETONIO (SUCCINILCOLINA) CLORURO 50mg/ml, polvo liofilizado, I.V.",13.08 ,425,145,0,570 ,"7,455.60 ",25,200,0,225,"2,943.00",25,200,0,225,"2,943.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102060101,"CISPLATINO 10mg, polvo liofilizado o soluci¢n, I.V.",6.98 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102060301,"CLINDAMICINA FOSFATO 150mg/ml, soluci¢n, I.M., I.V.",0.32 ,"46,343",800,4400,"51,543 ","16,493.76 ","32,443","3,700","1,100","37,243","11,917.76","32,243",2600,1100,"35,943","11,501.76",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102061601,"METILPREDNISOLONA SUCCINATO S‡DICO 500mg polvo liofilizado o soluci¢n, I.V.",3.63 ,"2,458",0,0,"2,458 ","8,922.54 ",3,0,0,3,10.89,"20,000",0,0,"20,000","72,600.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062401,"SALINA BALANCEADA, soluci¢n estÇril, Uso Intraocular.",9.00 ,442,212,0,654 ,"5,886.00 ",12,199,44,255,"2,295.00",0,151,44,195,"1,755.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062501,"CEFTRIAXONA S‡DICA 500mg, polvo liofilizado, con diluyente lidoca°na 1%, I.M.",2.17 ,59,3030,1264,"4,353 ","9,446.01 ","2,968","2,962",0,"5,930","12,868.10","1,792",1298,0,"3,090","6,705.30",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062701,"CEFTRIAXONA S‡DICA 1g, polvo liofilizado, I.V.",0.29 ,"9,750",0,0,"9,750 ","2,808.00 ","25,900",450,"8,000","34,350","9,892.80","15,900",0,3200,"19,100","5,500.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102062801,"CEFOXITINA S‡DICA 1g, polvo liofilizado, I.V.",1.42 ,"25,050",410,2700,"28,160 ","39,959.04 ","22,520",340,670,"23,530","33,389.07","22,520",340,670,"23,530","33,389.07",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102063001,"DOBUTAMINA 250mg, soluci¢n, I.V.",2.73 ,"2,520",0,750,"3,270 ","8,927.10 ",952,0,40,992,"2,708.16",652,0,40,692,"1,889.16",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
