CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ENERO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ENERO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ENERO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ENERO 2025,MONTO DE EXISTENCIAS ENERO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA FEBRERO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI FEBRERO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH FEBRERO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    FEBRERO 2025,MONTO DE EXISTENCIAS FEBRERO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA MARZO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MARZO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MARZO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MARZO 2025,MONTO DE EXISTENCIAS MARZO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
102004801,"DEXTROSA EN AGUA, al 5%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 500ml.",0.67 ,"9,170 ",0 ,0 ,"9,170 ",6143.90 ,"9,170",0,0,"9,170 ","6,143.90","9,170",0,0,"9,170 ","6,143.90 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102004901,"DEXTROSA EN AGUA, al 5%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n intravenosa, 1,000ml.",1.23 ,"76,840 ",0 ,252 ,"77,092 ",94823.16 ,"72,928",624,624,"74,176 ","91,236.48","72,256",132,0,"72,388 ","89,037.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102005001,"DEXTROSA EN AGUA, al 10%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 500 ml. I.V.",0.64 ,"14,643 ",360 ,312 ,"15,315 ",9801.60 ,"13,781",288,0,"14,069 ","9,004.16","13,661",0,144,"13,805 ","8,835.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102005302,"DEXTROSA al 50%, soluci¢n, vial o frasco o bolsa, 50-100ml, I.V.",0.57 ,"32,269 ",838 ,"15,642 ","48,749 ",27786.93 ,"29,920",0,0,"29,920 ","17,054.40","28,970",0,0,"28,970 ","16,512.90 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102005901,"EFEDRINA SULFATO 25-60mg/ml, soluci¢n,  I.V.",5.35 ,"6,440 ","1,200 ","1,400 ","9,040 ",48364.00 ,"5,790",1200,1400,"8,390 ","44,886.50","5,290",1150,1400,"7,840 ","41,944.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102007401,"NALOXONA 0.4mg/ml, soluci¢n, I.M., I.V., S.C.",1.78 ,"1,323 ",0 ,0 ,"1,323 ",2354.94 ,"1,023",100,0,"1,123 ","1,998.94",493,100,0,593 ,"1,055.54 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102008501,"BLEOMICINA SULFATO 15U,  polvo liofilizado, S.C., I.M., I.V.",59.50 ,810 ,0 ,0 ,810 ,48195.00 ,"1,310",0,0,"1,310 ","77,945.00","1,185",0,0,"1,185 ","70,507.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102008901,"DOXORUBICINA CLORHIDRATO 10mg-50mg, polvo liofilizado o soluci¢n, I.V.",5.22 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102009401,"RINGER LACTATO, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa 1,000ml.",0.71 ,"121,965 ","2,160 ","3,294 ","127,419 ",90467.49 ,"126,188",4200,18240,"148,628 ","105,525.88","121,868",3024,12438,"137,330 ","97,504.30 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102010701,"RINGER LACTATO, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 500ml.",0.59 ,0 ,0 ,0 ,0 ,0.00 ,"59,256",0,0,"59,256 ","34,961.04","48,432",840,8972,"58,244 ","34,363.96 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102011701,"MAGNESIO SULFATO 10%, soluci¢n, I.V.",0.21 ,0 ,"1,260 ",0 ,"1,260 ",264.60 ,"32,765",0,0,"32,765 ","6,880.65","22,585",900,900,"24,385 ","5,120.85 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102011801,"PETIDINA (MEPERIDINA) 50mg/ml, soluci¢n, I.M., I.V.",2.22 ,"14,741 ",840 ,0 ,"15,581 ",34589.82 ,"17,221",4200,400,"21,821 ","48,442.62","17,221",3600,400,"21,221 ","47,110.62 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013401,"NOREPINEFRINA BITARTRATO (sal), equivalente a NOREPINEFRINA (base) 1mg/ml, soluci¢n, I.V.",0.79 ,"65,986 ",922 ,"7,790 ","74,698 ",59011.42 ,"100,684",522,3450,"104,656 ","82,678.24","99,084",0,3350,"102,434 ","80,922.86 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013601,"BENCILPENICILINA BENZAT÷NICA 2,400,000UI, polvo liofilizado, I.M.",0.94 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013701,"ANTAGONISTAS DE RECEPTORES 5-HT3: ONDANSETR‡N CLORHIDRATO 2mg/ml, soluci¢n, I.V., o TROPISETR‡N 1mg/ml, soluci¢n,I.V., o GRANISETR‡N 1mg/ml, soluci¢n, I.V.",0.51 ,"11,803 ","4,032 ",0 ,"15,835 ",8060.02 ,"2,863",3921,0,"6,784 ","3,453.06","2,610",3753,0,"6,363 ","3,238.77 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013801,"OLIGOELEMENTOS o ELEMENTOS TRAZAS PARA PEDIATR÷A CON ZINC, COBRE, MANGANESO, soluci¢n, I.V.",2.60 ,0 ,0 ,0 ,0 ,0.00 ,80,0,0,80 ,208.00,240,0,0,240 ,624.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102013901,"ATRACURIO BESILATO 10mg/ml, soluci¢n, I.V.",1.00 ,"45,522 ",753 ,"1,601 ","47,876 ",47876.00 ,"41,697",393,1351,"43,441 ","43,441.00","41,022",67,1351,"42,440 ","42,440.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014001,"BENCILPENICILINA S‡DICA 1,000,000UI, polvo liofilizado, I.V.",0.58 ,0 ,390 ,604 ,994 ,576.52 ,0,190,604,794 ,460.52,0,190,604,794 ,460.52 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014101,"BENCILPENICILINA PROCA÷NICA 600,000 ? 800,000UI, con o sin BENCILPENICILINA cristalina S‡DICA o POTµSICA, polvo liofilizado, I.M.",0.30 ,300 ,0 ,600 ,900 ,270.00 ,"45,524",4000,0,"49,524 ","14,857.20","38,824",0,0,"38,824 ","11,647.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014501,"VASOPRESINA ACUOSA 10U/0.5ml, soluci¢n, S.C., I.M., I.V.",4.00 ,0 ,0 ,290 ,290 ,1160.00 ,0,0,250,250 ,"1,000.00",0,0,250,250 ,"1,000.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102014901,"POTASIO CLORURO 2mEq/ml, soluci¢n, I.V.",0.44 ,"41,894 ",330 ,"4,442 ","46,666 ",20533.04 ,"88,259",397,242,"88,898 ","39,115.12","82,054",0,0,"82,054 ","36,103.76 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102016401,"NEOSTIGMINA METILSULFATO 0.5mg/ml, soluci¢n, I.M., I.V., S.C.",1.31 ,710 ,190 ,"2,100 ","3,000 ",3930.00 ,"15,190",110,2000,"17,300 ","22,663.00","13,090",30,2000,"15,120 ","19,807.20 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102017101,"METILPREDNISOLONA ACETATO o TRIAMCINOLONA ACETONIDO o DIACETATO: 40mg/ml, soluci¢n o suspensi¢n Intramuscular; Intraarticular, Tejidos Blandos e Intralesional.",2.26 ,"104,834 ","2,400 ","3,440 ","110,674 ",250123.24 ,"91,764",2400,6020,"100,184 ","226,415.84","90,304",0,5470,"95,774 ","216,449.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102017401,"SODIO CLORURO, al 0.9%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 500ml.",0.64 ,"10,561 ","3,456 ",0 ,"14,017 ",8970.88 ,"4,931",2304,0,"7,235 ","4,630.40","3,001",0,0,"3,001 ","1,920.64 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102017602,"SODIO CLORURO, al 0.9%, soluci¢n, envase pl†stico (bolsa o frasco), con equipo adaptable desechable para Infusi¢n Intravenosa, 1,000ml.",0.83 ,"6,829 ","5,212 ",932 ,"12,973 ",10767.59 ,"4,742",5420,0,"10,162 ","8,434.46","4,270",0,0,"4,270 ","3,544.10 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102018101,"SODIO BICARBONATO 7.5%, soluci¢n hipert¢nica, I.V.",1.75 ,"15,360 ","4,978 ",398 ,"20,736 ",36288.00 ,"7,396",4978,78,"12,452 ","21,791.00","7,396",4858,0,"12,254 ","21,444.50 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102019001,"SODIO CLORURO 20-25%, soluci¢n hipert¢nica, I.V.",15.00 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102019101,"HIDROCORTISONA SUCCINATO S‡DICO 50mg/ml, polvo liofilizado, I.M., I.V.",1.07 ,"4,916 ",180 ,0 ,"5,096 ",5447.62 ,"5,800",1200,1115,"8,115 ","8,674.94","5,080",205,0,"5,285 ","5,649.67 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102020101,"OXITOCINA SINTêTICA 5-10UI/ml, soluci¢n, I.V.",0.14 ,"185,890 ",600 ,125 ,"186,615 ",25939.49 ,"173,196",800,900,"174,896 ","24,310.54","273,196",0,0,"273,196 ","37,974.24 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102022701,"CIANOCOBALAMINA 1,000mcg/ml, soluci¢n, I.M.",0.16 ,0 ,0 ,0 ,0 ,0.00 ,"27,899",2000,0,"29,899 ","4,724.04","23,584",0,0,"23,584 ","3,726.27 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102023801,"AMPICILINA S‡DICA 1g, polvo liofilizado, I.M., I.V.",0.18 ,"43,830 ","1,000 ","7,295 ","52,125 ",9330.38 ,"67,430",9900,18695,"96,025 ","17,188.48","66,830",9150,17230,"93,210 ","16,684.59 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102023901,"BIPERIDENO LACTATO 5mg/ml, soluci¢n, I.M., I.V.",2.03 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102025001,"VINBLASTINA SULFATO 10mg, polvo liofilizado, I.V.",38.93 ,436 ,0 ,0 ,436 ,16973.48 ,236,0,0,236 ,"9,187.48",312,0,0,312 ,"12,146.16 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102026001,"CITARABINA 100mg, polvo liofilizado, I.V.",7.66 ,984 ,0 ,120 ,"1,104 ",8456.64 ,228,0,120,348 ,"2,665.68",228,0,120,348 ,"2,665.68 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102026801,"LIGNOCA÷NA (LIDOCA÷NA) 2%, con preservativo, soluci¢n, I.M., I.V.",1.19 ,0 ,0 ,0 ,0 ,0.00 ,"9,676",0,0,"9,676 ","11,504.76","3,321",0,995,"4,316 ","5,131.72 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102027801,"MEDROXIPROGESTERONA, larga acci¢n, 150mg/ml, soluci¢n, I.M.",2.96 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102030701,"FENTANILO 0.05mg/ml, I.M., I.V.",0.50 ,"127,335 ","37,950 ","1,780 ","167,065 ",83365.44 ,"103,825",36880,0,"140,705 ","70,211.80","83,793",28330,0,"112,123 ","55,949.38 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102031702,"FUROSEMIDA 10mg/ml, soluci¢n,  I.M., I.V.",0.11 ,"10,930 ","5,047 ",745 ,"16,722 ",1839.42 ,"83,206",4837,865,"88,908 ","9,779.88","80,996",2687,0,"83,683 ","9,205.13 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102032401,"ATROPINA SULFATO 1mg/ml, soluci¢n,  S.C., I.M., I.V.",0.52 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102033301,"GENTAMICINA SULFATO 40mg/ml, soluci¢n, I.M., I.V.",0.17 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102037201,"KETAMINA 50mg/ml, soluci¢n, I.M., I.V.",3.14 ,100 ,0 ,0 ,100 ,314.00 ,100,0,0,100 ,314.00,100,0,0,100 ,314.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102037401,"CICLOFOSFAMIDA 500mg?1g,  polvo liofilizado, I.V.",8.88 ,630 ,30 ,324 ,984 ,8737.92 ,"2,130",30,216,"2,376 ","21,098.88","2,130",20,216,"2,366 ","21,010.08 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102037601,"MANITOL 20%, soluci¢n para Infusi¢n Intravenosa, con equipo adaptable desechable I.V., (con filtro).",0.75 ,409 ,0 ,0 ,409 ,306.75 ,364,0,0,364 ,273.00,"2,960",279,96,"3,335 ","2,501.25 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102040101,"HALOPERIDOL 5mg/ml, soluci¢n, I.M.",0.76 ,140 ,"1,066 ",0 ,"1,206 ",914.15 ,1,736,0,737 ,558.65,1,234,0,235 ,178.13 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102040801,"NITROPRUSIATO S‡DICO 50mg, polvo liofilizado o soluci¢n, I.V.",32.90 ,0 ,0 ,0 ,0 ,0.00 ,83,0,0,83 ,"2,730.70",83,0,0,83 ,"2,730.70 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102041301,"HIDRALAZINA CLORHIDRATO 20mg/ml, polvo o soluci¢n, I.M., I.V.",8.63 ,"8,975 ",200 ,150 ,"9,325 ",80474.75 ,"7,355",24,162,"7,541 ","65,078.83","6,895",0,162,"7,057 ","60,901.91 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102041901,"OXACILINA S‡DICA 1g, polvo liofilizado, I.V.",0.21 ,"45,930 ","2,000 ","11,900 ","59,830 ",12564.30 ,"15,030",2000,21400,"38,430 ","8,070.30","7,730",0,18200,"25,930 ","5,445.30 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102042601,"DACARBAZINA CITRATO  200mg, polvo liofilizado, I.V.",6.77 ,"2,362 ",0 ,100 ,"2,462 ",16667.74 ,"2,582",0,70,"2,652 ","17,954.04","2,562",0,70,"2,632 ","17,818.64 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102043901,"AMIKACINA SULFATO 250 MG/ML, soluci¢n, I.M., I.V.",1.60 ,"3,934 ",946 ,174 ,"5,054 ",8086.40 ,"2,044",975,400,"3,419 ","5,470.40","1,440",535,300,"2,275 ","3,640.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102044201,"BUPIVACA÷NA CLORHIDRATO 0.5%, soluci¢n, V°a Parenteral.",1.55 ,475 ,640 ,0 ,"1,115 ",1728.25 ,200,200,0,400 ,620.00,475,280,100,855 ,"1,325.25 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102044501,"DICLOFENACO S‡DICO 25mg/ml, soluci¢n, I.M. o I.M./I.V.",0.08 ,0 ,0 ,0 ,0 ,0.00 ,600,590,0,"1,190 ",95.20,184,0,0,184 ,14.72 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045001,"AMINOµCIDOS CRISTALINOS al 10%, soluci¢n, 500ml, I.V.",5.88 ,"5,500 ",909 ,900 ,"7,309 ",42976.92 ,"5,140",879,1230,"7,249 ","42,624.12","5,140",819,1230,"7,189 ","42,271.32 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045101,"DOPAMINA CLORHIDRATO 4050mg/ml, soluci¢n, I.V.",1.25 ,900 ,50 ,255 ,"1,205 ",1506.25 ,115,50,252,417 ,521.25,"4,115",10,252,"4,377 ","5,471.25 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045401,"VERAPAMILO CLORHIDRATO 5mg, soluci¢n, I.V.",3.54 ,"2,660 ",358 ,150 ,"3,168 ",11214.72 ,"2,555",358,155,"3,068 ","10,860.72","2,555",358,145,"3,058 ","10,825.32 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045801,"MITOMICINA 5mg, polvo liofilizado, I.V.",20.76 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102045901,"CARMUSTINA 100mg, polvo liofilizado, I.V.",400.00 ,0 ,0 ,0 ,0 ,0.00 ,39,0,0,39 ,"15,600.00",18,0,0,18 ,"7,200.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102047001,"DIPIRONA CON SALES MAGNêSICAS 2g/5ml, soluci¢n, I.M., I.V.",0.54 ,"236,292 ","28,030 ",0 ,"264,322 ",142733.88 ,"111,100",33680,24540,"169,320 ","91,432.80","106,800",26630,21840,"155,270 ","83,845.80 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102047601,"FENITO÷NA S‡DICA 50mg/ml, soluci¢n, I.V.",0.02 ,"1,917 ","1,780 ","1,483 ","5,180 ",103.60 ,"17,060",3220,4708,"24,988 ",499.76,"6,120",2810,4708,"13,638 ",272.76 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048101,"AMINOFILINA 25mg/ml, soluci¢n, I.V.",0.40 ,"4,856 ",50 ,0 ,"4,906 ",1962.40 ,"4,616",108,0,"4,724 ","1,889.60","4,616",108,0,"4,724 ","1,889.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048201,"ADRENALINA CLORURO (EPINEFRINA) 1:1,000, 1mg/ml, soluci¢n, 1ml, S.C. I.M. I.V.",0.45 ,"30,756 ","1,945 ",0 ,"32,701 ",14715.45 ,"18,355",1638,3957,"23,950 ","10,777.50","17,093",1168,3930,"22,191 ","9,985.95 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048301,"ISOPROTERENOL 0.2mg/ml, soluci¢n, I.V.",22.00 ,85 ,0 ,0 ,85 ,1870.00 ,83,0,0,83 ,"1,826.00",83,0,0,83 ,"1,826.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048601,"PROPRANOLOL CLORHIDRATO 1mg/ml, soluci¢n, I.V.",10.97 ,195 ,0 ,0 ,195 ,2139.15 ,"1,160",0,0,"1,160 ","12,725.20","1,000",50,30,"1,080 ","11,847.60 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102048801,"ACETILCOLINA CLORURO 1:100 o CARBACOL 0.01%, soluci¢n estÇril, V°a Oft†lmica.",28.00 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102049301,"DIGOXINA 0.25mg/ml, soluci¢n, I.V.",3.59 ,"3,054 ",192 ,0 ,"3,246 ",11653.14 ,"2,662",241,42,"2,945 ","10,572.55","2,128",236,0,"2,364 ","8,486.76 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102051901,"ALBÈMINA HUMANA POBRE EN SODIO 10g/50ml (20%) ¢ 12.5g/50ml (25%), soluci¢n,  I.V.",23.00 ,"22,092 ","3,140 ","8,395 ","33,627 ",773421.00 ,"10,802",3510,7363,"21,675 ","498,525.00","10,799",2140,6363,"19,302 ","443,946.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102052401,"DIMENHIDRINATO 10mg/ml, soluci¢n, I.V.",1.42 ,"36,650 ",80 ,"5,100 ","41,830 ",59398.60 ,"17,450",5000,7500,"29,950 ","42,529.00","15,250",400,5200,"20,850 ","29,607.00 ",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
102052601,"FITOMENADIONA (VITAMINA K) 10mg/ml, soluci¢n, I.M., I.V.",0.98 ,0 ,0 ,0 ,0 ,0.00 ,0,0,0,0 ,0.00,0,0,0,0 ,0.00 ,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
